"0","KLEVV(科賦)","8GB","DDR4","2666","KLEVV(科賦) 8GB DDR4-2666","1450"
"209","美光 Micron","8GB","DDR4","3466","美光 Micron Ballistix Elite 菁英版 8G*2 DDR4-3466","5199"
"21","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL Sniper X 狙擊者8G*2雙通D4-2400 CL17(莽林綠)(F4-2400C17D-16GSXF)","3900"
"210","美光 Micron","16GB","DDR4","3000","美光 Micron Ballistix Tactical戰鬥版 16G*2 DDR4-3000","8599"
"211","金士頓","8GB","DDR4","3000","金士頓 8G*4 DDR4-3000 HyperX Predator","8500"
"212","金士頓","8GB","DDR4","3200","金士頓 8G*4 DDR4-3200 HyperX Predator","9250"
"213","美光 Micron","8GB","DDR4","2666","美光 Micron Crucial 8G*4 DDR4-2666","6799"
"214","美光 Micron","16GB","DDR4","2666","美光 Micron Crucial 16G*4 DDR4-2666","14199"
"215","美光 Micron","8GB","DDR4","3000","美光 Micron Ballistix Tactical戰鬥版 8G*4 DDR4-3000","8799"
"216","美光 Micron","8GB","DDR4","3000","美光 Micron Ballistix Tracer 8G*4 DDR4 3000 RGB超頻記憶體","10399"
"217","美光 Micron","8GB","DDR4","3466","美光 Micron Ballistix Elite 菁英版 8G*4 DDR4-3466","10399"
"218","美光 Micron","16GB","DDR4","3000","美光 Micron Ballistix Tactical戰鬥版 16G*4 DDR4-3000","17199"
"219","金士頓","16GB","DDR4","3000","金士頓 16G*8 DDR4-3000 HyperX Predator","36000"
"22","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL Sniper X 狙擊者8G*2雙通D4-2400 CL17(莽林綠)~搭機價~","3500"
"23","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL Sniper X 狙擊者8G*2雙通D4-2400 CL17(數碼黃)(F4-2400C17D-16GSXK)","3900"
"24","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL Sniper X 狙擊者8G*2雙通D4-2400 CL17(數碼黃)~搭機價~","3500"
"25","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL Sniper X 狙擊者8G*2雙通D4-2400 CL17(航艦白)(F4-2400C17D-16GSXW)","3900"
"26","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL Sniper X 狙擊者8G*2雙通D4-2400 CL17(航艦白)~搭機價~","3500"
"27","芝奇 G.SKILL","8GB","DDR4","3000","芝奇 G.SKILL Sniper X狙擊者8G*2雙通D4-3000 CL16(莽林綠)(F4-3000C16D-16GSXFB","4090"
"28","芝奇 G.SKILL","8GB","DDR4","3000","芝奇 G.SKILL Sniper X狙擊者8G*2雙通D4-3000 CL16(數碼黃)(F4-3000C16D-16GSXKB","4090"
"29","芝奇 G.SKILL","8GB","DDR4","3600","芝奇 G.SKILL Sniper X狙擊者8G*2雙通D4-3600 CL19(莽林綠)(F4-3600C19D-16GSXF)","4690"
"3","KLEVV(科賦)","4GB","DDR4","2666","KLEVV(科賦) 4GB DDR4 2666 BOLT系列 黑散熱片","800"
"30","芝奇 G.SKILL","8GB","DDR4","3600","芝奇 G.SKILL Sniper X狙擊者8G*2雙通D4-3600 CL19(數碼黃)(F4-3600C19D-16GSXK)","4690"
"31","芝奇 G.SKILL","8GB","DDR4","3600","芝奇 G.SKILL Sniper X狙擊者8G*2雙通D4-3600 CL19(航艦白)(F4-3600C19D-16GSXW","4690"
"32","芝奇 G.SKILL","8GB","DDR4","3000","芝奇 G.SKILL 三叉戟8G*2雙通DDR4-3000 CL15(黑銀)(F4-3000C15D-16GTZB) [終保]","4690"
"33","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL 三叉戟8G*2雙通DDR4-3200 CL16(黑銀)(F4-3200C16D-16GTZB) [終保]","4750"
"34","芝奇 G.SKILL","8GB","DDR4","3400","芝奇 G.SKILL 三叉戟8G*2雙通DDR4-3400 CL16(黑銀)(F4-3400C16D-16GTZ) [終保]","6666"
"35","芝奇 G.SKILL","8GB","DDR4","3600","芝奇 G.SKILL 三叉戟 8G*2雙通DDR4-3600 CL17(黑銀)(F4-3600C17D-16GTZ)[終保]","6600"
"36","芝奇 G.SKILL","16GB","DDR4","3000","芝奇 G.SKILL 三叉戟16G*2雙通DDR4-3000 CL15(黑銀)(F4-3000C15D-32GTZ) [終保]","8888"
"37","芝奇 G.SKILL","16GB","DDR4","3200","芝奇 G.SKILL 三叉戟16G*2雙通DDR4-3200 CL16(黑銀)(F4-3200C16D-32GTZ) [終保]","9388"
"38","芝奇 G.SKILL","16GB","DDR4","3400","芝奇 G.SKILL 三叉戟16G*2雙通DDR4-3400 CL16(黑銀)(F4-3400C16D-32GTZ) [終保]","13777"
"39","芝奇 G.SKILL","16GB","DDR4","3600","芝奇 G.SKILL 三叉戟 16G*2雙通DDR4-3600 CL17(黑銀)(F4-3600C17D-32GTZ)[終保]","13900"
"4","KLEVV(科賦)","8GB","DDR4","2666","KLEVV(科賦) 8GB DDR4 2666 BOLT X系列 黑散熱片","1490"
"40","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL 三叉戟8G*4四通DDR4-3200 CL16(黑銀)(F4-3200C16Q-32GTZB) [終保]","9500"
"41","芝奇 G.SKILL","16GB","DDR4","3200","芝奇 G.SKILL 三叉戟16G*4四通DDR4-3200 CL16(黑銀)(F4-3200C16Q-64GTZ) [終保]","19888"
"42","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-2400 CL15(黑銀)(F4-2400C15D-16GTZR) [終保]","4600"
"43","芝奇 G.SKILL","8GB","DDR4","2666","芝奇 G.SKILL 幻光戟 8G*2雙通DDR4-2666 CL18(黑銀)(F4-2666C18D-16GTZR)[終保]","4600"
"44","芝奇 G.SKILL","8GB","DDR4","3000","芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-3000 CL16(黑銀)(F4-3000C16D-16GTZR) [終保]","4890"
"45","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-3200 CL16(黑銀)(F4-3200C16D-16GTZR) [終保]","5180"
"46","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL 幻光戟 8G*2雙通DDR4-3200 CL14三星B-DIE顆粒(F4-3200C14D-16GTZR)","7490"
"47","芝奇 G.SKILL","8GB","DDR4","3600","芝奇 G.SKILL 幻光戟 8G*2雙通DDR4-3600 CL17(F4-3600C17D-16GTZR)~三星B-DIE顆粒~","6980"
"48","芝奇 G.SKILL","8GB","DDR4","3600","芝奇 G.SKILL 幻光戟 8G*2雙通DDR4-3600 CL19(黑銀)(F4-3600C19D-16GTZRB)[終保]","5400"
"49","芝奇 G.SKILL","16GB","DDR4","3000","芝奇 G.SKILL 幻光戟16G*2雙通DDR4-3000 CL16(黑銀)(F4-3000C16D-32GTZR)[終保]","8690"
"5","KLEVV(科賦)","8GB","DDR4","3200","KLEVV(科賦) 8GB DDR4 3200 BOLT X系列 黑散熱片","1800"
"50","芝奇 G.SKILL","16GB","DDR4","3000","芝奇 G.SKILL 幻光戟16G*2雙通DDR4-3000 CL14(黑銀)(F4-3000C14D-32GTZR) [終保]","12980"
"51","芝奇 G.SKILL","16GB","DDR4","3200","芝奇 G.SKILL 幻光戟16G*2雙通DDR4-3200 CL15(黑銀)(F4-3200C15D-32GTZR) [終保]","12800"
"52","芝奇 G.SKILL","16GB","DDR4","3600","芝奇 G.SKILL 幻光戟 16G*2雙通DDR4-3600 CL17(黑銀)(F4-3600C17D-32GTZR)[終保]","14400"
"53","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL 幻光戟 8G*4 四通DDR4-2400 CL15(黑銀)(F4-2400C15Q-32GTZR) [終保]","9490"
"54","芝奇 G.SKILL","8GB","DDR4","3000","芝奇 G.SKILL 幻光戟 8G*4 四通DDR4-3000 CL16(黑銀)(F4-3000C16Q-32GTZR) [終保]","9800"
"55","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL 幻光戟 8G*4 四通DDR4-3200 CL16(黑銀)(F4-3200C16Q-32GTZR) [終保]","10400"
"56","芝奇 G.SKILL","16GB","DDR4","3200","芝奇 G.SKILL 幻光戟16G*4四通D4 -3200 CL16(黑銀)(F4-3200C16Q-64GTZR) [終保]","19800"
"57","芝奇 G.SKILL","16GB","DDR4","3200","芝奇 G.SKILL 幻光戟16G*4四通D4 -3200 CL14(黑銀)(F4-3200C14Q-64GTZR) [終保]","29600"
"58","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL幻光戟8G*8八通D4 -3200 CL14(黑銀)(F4-3200C14Q2-64GTZR)[ORDER]","33750"
"59","芝奇 G.SKILL","16GB","DDR4","3200","芝奇 G.SKILL幻光戟16G*8八通D4 -3200 C14(黑銀)(F4-3200C14Q2-128TZR)[ORDER]","65270"
"6","KLEVV(科賦)","16GB","DDR4","2666","KLEVV(科賦) 16GB DDR4 2666 BOLT系列 黑散熱片~限時限量活動自取價~","2888"
"60","芝奇G.SKILL","8GB","DDR4","3000","芝奇G.SKILL 皇家戟8G*2雙通DDR4-3000 CL16 (金)( F4-3000C16D-16GTRG)[終保]","5490"
"61","芝奇G.SKILL","8GB","DDR4","3000","芝奇G.SKILL 皇家戟8G*2雙通DDR4-3000 CL16 (銀)( F4-3000C16D-16GTRS)[終保]","5490"
"62","芝奇G.SKILL","8GB","DDR4","3200","芝奇G.SKILL 皇家戟8G*2雙通DDR4-3200 CL16 (金)( F4-3200C16D-16GTRG)[終保]","6180"
"63","芝奇G.SKILL","8GB","DDR4","3200","芝奇G.SKILL 皇家戟8G*2雙通DDR4-3200 CL16 (銀)( F4-3200C16D-16GTRS)[終保]","6180"
"64","芝奇G.SKILL","8GB","DDR4","3600","芝奇G.SKILL 皇家戟8G*2雙通DDR4-3600 CL18 (金)( F4-3600C18D-16GTRG)[終保]","6490"
"65","芝奇G.SKILL","8GB","DDR4","3600","芝奇G.SKILL 皇家戟8G*2雙通DDR4-3600 CL18 (銀)( F4-3600C18D-16GTRS)[終保]","6490"
"66","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL 烈燄槍 8G*2雙通DDR4-2400 CL16(黑) (F4-2400C16D-16GFX) [終保]","3380"
"67","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL 烈燄槍 8G*2雙通DDR4-2400 CL16(紅) (F4-2400C16D-16GFXR) [終保]","3380"
"68","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL 烈燄槍 8G*2雙通DDR4-3200 CL14(黑) (F4-3200C14D-16GFX) [終保]","6980"
"69","芝奇 G.SKILL","16GB","DDR4","2400","芝奇 G.SKILL 烈燄槍 16G*2雙通DDR4-2400 CL16(黑) (F4-2400C16D-32GFX) [終保]","7910"
"7","KLEVV(科賦)","16GB","DDR4","3000","KLEVV(科賦) 16GB DDR4 3000 BOLT系列 黑散熱片","3380"
"70","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL 烈燄槍 8G*4四通DDR4-3200 CL14(黑) (F4-3200C14Q-32GFX) [終保]","13980"
"71","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL幻光戟 8G*2雙通道DDR4-2400 C15(黑銀)(F4-2400C15D-16GTZRX) [終保]","4950"
"72","芝奇 G.SKILL","8GB","DDR4","2400","芝奇 G.SKILL幻光戟 8G*4四通道DDR4-2400 C15(黑銀)(F4-2400C15Q-32GTZRX)~限量~","9490"
"73","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL幻光戟 8G*2雙通道DDR4-3200 C14(黑銀)(F4-3200C14D-16GTZRX)[終保]","8300"
"74","芝奇 G.SKILL","8GB","DDR4","3600","芝奇 G.SKILL 幻光戟 8G*2雙通 DDR4-3600 CL18(黑銀)(F4-3600C18D-16GTZRX)[終保]","5790"
"75","芝奇 G.SKILL","8GB","DDR4","3200","芝奇 G.SKILL幻光戟 8G*4四通道DDR4-3200 C14(黑銀)(F4-3200C14Q-32GTZRX)[終保]","16200"
"76","CORSAIR","8GB","DDR4","2666","CORSAIR Vengeance LPX 8G*2 D4-2666M C16(CMK16GX4M2A2666C16) [終保]","3990"
"77","CORSAIR","8GB","DDR4","2666","CORSAIR Vengeance LPX 8G*2 D4-2666M C16紅(CMK16GX4M2A2666C16R) [終保]","3990"
"78","CORSAIR","8GB","DDR4","3000","CORSAIR Vengeance LPX 8G*2 D4-3000M C15(CMK16GX4M2B3000C15) [終保]","4390"
"79","CORSAIR","8GB","DDR4","3000","CORSAIR Vengeance LPX 8G*2 D4-3000M C15紅(CMK16GX4M2B3000C15R) [終保]","4390"
"8","KLEVV(科賦)","8GB*2","DDR4","3000","KLEVV(科賦) 8GB*2 DDR4-3000 電競/紅光 CRAS II-Red LED","3999"
"80","CORSAIR","8GB","DDR4","2666","CORSAIR Vengeance RGB PRO 8G*2 D4-2666M C16(CMW16GX4M2A2666C16) [終保]","4590"
"81","CORSAIR","8GB","DDR4","2666","CORSAIR Vengeance RGB PRO 8G*2 D4-2666M C16白(CMW16GX4M2A2666C16W)","4590"
"82","CORSAIR","8GB","DDR4","3000","CORSAIR Vengeance RGB PRO 8G*2 D4-3000M C15(CMW16GX4M2C3000C15) [終保]","4890"
"83","CORSAIR","8GB","DDR4","3000","CORSAIR Vengeance RGB PRO 8G*2 D4-3000M C15白(CMW16GX4M2C3000C15W)","4890"
"84","CORSAIR","8GB","DDR4","3200","CORSAIR Vengeance RGB PRO 8G*2 D4-3200M C16(CMW16GX4M2C3200C16) [終保]","5190"
"85","CORSAIR","8GB","DDR4","3200","CORSAIR Vengeance RGB PRO 8G*2 D4-3200M C16白(CMW16GX4M2C3200C16W) [終保]","5190"
"86","CORSAIR","8GB","DDR4","3600","CORSAIR Vengeance RGB PRO 8G*2 D4-3600M C18(CMW16GX4M2C3600C18) [終保]","7190"
"87","CORSAIR","8GB","DDR4","3600","CORSAIR Vengeance RGB PRO 8G*2 D4-3600M C18白(CMW16GX4M2C3600C18W)","7190"
"88","UMAX","1G","DDR","400","UMAX 1G DDR-400","450"
"89","UMAX","2GB","DDR","800","UMAX 2G DDR2-800(含散熱片)","650"
"9","KLEVV(科賦)","8GB*2","DDR4","3200","KLEVV(科賦) 8GB*2 DDR4-3200 電競超頻 CRAS II RGB","4688"
"90","UMAX","2GB","DDR3","1333","UMAX 2G DDR3-1333","420"
"91","UMAX","4GB","DDR3","1333","UMAX 4G DDR3-1333","660"
"92","UMAX","4GB","DDR3","1333","UMAX 4G DDR3-1333(雙面顆粒)","850"
"93","UMAX","4GB","DDR3","1600","UMAX 4G DDR3-1600","660"
"94","UMAX","4GB","DDR3","1600","UMAX 4G DDR3-1600(雙面顆粒)","799"
"95","UMAX","8GB","DDR3","1600","UMAX 8G DDR3-1600","1250"
"96","威剛","4GB","DDR3","1600","威剛 4G DDR3-1600","699"
"97","威剛","8GB","DDR3","1600","威剛 8G DDR3-1600","1399"
"98","金士頓","2GB","DDR3","1333","金士頓 2G DDR3-1333","520"
"99","金士頓","2GB","DDR3","1600","金士頓 2G DDR3-1600","499"
